IKResults,,,,,,,,,,,,,,,,,,,,,,,,,
version=1,,,,,,,,,,,,,,,,,,,,,,,,,
nRows=577,,,,,,,,,,,,,,,,,,,,,,,,,
nColumns=26,,,,,,,,,,,,,,,,,,,,,,,,,
inDegrees=yes,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Units are S.I. units (second, meters, Newtons, ...)",,,,,,,,,,,,,,,,,,,,,,,,,
"If the header above contains a line with 'inDegrees', this indicates whether rotational values are in degrees (yes) or radians (no).",,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
endheader,,,,,,,,,,,,,,,,,,,,,,,,,
time,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,knee_angle_r_beta,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,knee_angle_l_beta,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_ext,lumbar_bend,lumbar_rota
16.06,-5.59051144,4.41496524,88.19020453,0.32613231,0.97203327,0.50877418,14.40696772,-8.53300797,-2.15574192,44.28275167,0.77287982,-7.17810937,4.05451398,-7.49991847,1.48403918,7.14847962,-6.82072553,11.14926289,0.19459135,-8.08739988,12.61889098,-7.49991847,-16.76645596,-9.96114353,-3.884144
16.064,-5.59493742,4.43208136,88.45189806,0.32559428,0.97227959,0.50457425,14.67188406,-8.51019036,-2.36469592,43.46535499,0.75861356,-6.99744783,3.94694555,-7.49992128,1.11653986,7.18252495,-6.60186739,11.04826195,0.19282855,-7.9725132,12.7849853,-7.49992128,-16.85714936,-9.91266651,-4.15439497
16.068,-5.57973074,4.49716415,88.64933019,0.32514611,0.97256601,0.5004171,14.89979221,-8.42862447,-2.4562048,42.64109189,0.74422745,-6.8610724,3.81305988,-7.49992374,0.69057531,7.19751155,-6.44509094,10.92853008,0.19073883,-7.85855423,12.90516194,-7.49992374,-17.00116375,-9.85722429,-4.36194742
16.072,-5.59531065,4.53115019,88.86015343,0.32470243,0.97278448,0.49625272,15.16133582,-8.38908727,-2.56531993,41.82744171,0.73002658,-6.71975697,3.65568054,-7.49992628,0.30242142,7.24560072,-6.26270922,10.81909578,0.18882884,-7.73564083,12.9839624,-7.49992628,-17.108006,-9.84438644,-4.60971436
16.076,-5.58695479,4.58178999,89.01129392,0.32431296,0.97297219,0.49213602,15.42013413,-8.30924531,-2.61372094,41.00956123,0.71575187,-6.62203403,3.49517319,-7.4999284,-0.10231735,7.26204216,-6.13403129,10.6995059,0.18674161,-7.6178249,13.07941599,-7.4999284,-17.23292976,-9.79067442,-4.7456616
16.08,-5.59212243,4.61590411,89.17292934,0.32393731,0.97312145,0.4880281,15.69115431,-8.24422644,-2.66181558,40.19001478,0.70144808,-6.51713922,3.31541683,-7.49993039,-0.48184655,7.29083186,-5.99286397,10.59325895,0.18488725,-7.50059072,13.16898876,-7.49993039,-17.34033238,-9.76126095,-4.93027852
16.084,-5.61300725,4.63741789,89.32578044,0.32356581,0.97321143,0.48392109,15.98537447,-8.20494921,-2.7148771,39.39023975,0.68748938,-6.40200699,3.19769804,-7.49993289,-0.8452978,7.34127746,-5.83252567,10.49376864,0.18315081,-7.34712272,13.20395405,-7.49993289,-17.42903139,-9.75285737,-5.06037641
16.088,-5.61713214,4.65026718,89.46614013,0.32321849,0.97328609,0.4798301,16.27656134,-8.13644382,-2.74536012,38.56032011,0.67300455,-6.35376281,3.00300479,-7.49993479,-1.18993016,7.37005549,-5.69059522,10.4081183,0.18165593,-7.20729221,13.21511426,-7.49993479,-17.50814705,-9.72497643,-5.19500679
16.092,-5.63933235,4.67067592,89.6011326,0.32289238,0.9733115,0.47574756,16.57222602,-8.08907669,-2.76859949,37.76333891,0.6590946,-6.2527,2.8894486,-7.49993668,-1.54848588,7.41671655,-5.53349374,10.3122598,0.17998289,-7.05074587,13.26798572,-7.49993668,-17.59636624,-9.71243657,-5.33802366
16.096,-5.65231917,4.68082925,89.73372805,0.32256295,0.97331086,0.47165935,16.86551098,-8.03604629,-2.79907344,36.94609659,0.64483103,-6.18437373,2.77446675,-7.49993824,-1.88685031,7.45391643,-5.38358295,10.23657035,0.17866186,-6.88934184,13.29671261,-7.49993824,-17.67146646,-9.69210092,-5.46659981
16.1,-5.66460427,4.68685014,89.85589826,0.32225083,0.97328274,0.46757989,17.15954372,-7.98112842,-2.82339362,36.11982683,0.6304099,-6.13994176,2.66572745,-7.49993916,-2.21743894,7.4915459,-5.22928155,10.16585798,0.17742769,-6.72775517,13.28379601,-7.49993916,-17.73997645,-9.66942054,-5.5726517
16.104,-5.69628409,4.6833194,89.98270124,0.32193027,0.9732003,0.46350726,17.46828736,-7.95305471,-2.84723104,35.31388967,0.61634365,-6.0803891,2.59653923,-7.49994071,-2.53895111,7.55424823,-5.04476657,10.09348408,0.17616453,-6.55968679,13.22103841,-7.49994071,-17.79970119,-9.66768854,-5.68600411
16.108,-5.69451303,4.69187505,89.88447094,0.32187728,0.97305484,0.45937404,17.81033699,-7.800234,-2.598311,34.50777356,0.60227427,-6.07754266,2.47437808,-7.49993987,-2.86498054,7.56934719,-5.25725207,10.04868824,0.1753827,-6.34317646,13.35710139,-7.49993987,-17.82714745,-9.69148342,-5.55776878
16.112,-5.73608326,4.65575041,90.22985519,0.32126387,0.97295808,0.45529766,18.07574133,-7.88885224,-2.9441099,33.67464316,0.5877334,-6.03041698,2.53743674,-7.49994091,-3.16095929,7.65965472,-4.65193033,9.9542857,0.17373506,-6.20892679,13.07512291,-7.49994091,-17.89129109,-9.62522757,-5.88482978
16.116,-5.77207564,4.64791324,90.37074425,0.32093518,0.97278797,0.45126302,18.36690572,-7.87778396,-2.97814027,32.85077081,0.57335411,-5.98979262,2.56921094,-7.4999422,-3.46357024,7.72803578,-4.40696127,9.90878074,0.17294085,-6.05708855,12.96302875,-7.4999422,-17.94727963,-9.61774444,-6.03292099
16.12,-5.81111827,4.61788938,90.48780835,0.3206193,0.97256563,0.44720255,18.68590183,-7.8686034,-3.00645317,32.03706602,0.55915228,-5.97573614,2.59757289,-7.49994323,-3.74578694,7.80604126,-4.16858977,9.85634358,0.17202565,-5.9038029,12.77086086,-7.49994323,-17.97472041,-9.61513504,-6.12582823
16.124,-5.84815216,4.60405275,90.62293232,0.3202875,0.97235392,0.44311881,18.96831227,-7.86772197,-3.07064951,31.20860272,0.54469287,-5.99766264,2.60951349,-7.49994386,-4.0441952,7.87518665,-3.9287829,9.81667508,0.1713333,-5.72224401,12.65099042,-7.49994386,-18.02098656,-9.60570772,-6.2428064
16.128,-5.88924195,4.59477496,90.75390845,0.31994113,0.97210985,0.43903332,19.2437556,-7.87640756,-3.1432395,30.39113219,0.53042532,-5.98631878,2.69137373,-7.49994548,-4.34509379,7.95125082,-3.68288215,9.78133425,0.17071649,-5.54718059,12.48383972,-7.49994548,-18.0772283,-9.59947114,-6.33830132
16.132,-5.93718119,4.57454736,90.8995675,0.31958915,0.97183734,0.43494677,19.51776893,-7.89530629,-3.22398986,29.56131657,0.51594231,-6.01243126,2.74157966,-7.49994736,-4.6295235,8.0312809,-3.41843214,9.75608911,0.17027588,-5.38489802,12.31918055,-7.49994736,-18.11975461,-9.59777114,-6.45754078
16.136,-5.97704259,4.56787238,91.0379793,0.31929569,0.97156014,0.43089111,19.76763023,-7.90281887,-3.30705219,28.72161607,0.50128677,-6.03166355,2.86075275,-7.49994886,-4.91677991,8.09361768,-3.14920346,9.75756979,0.17030172,-5.19205893,12.17071023,-7.49994886,-18.18459021,-9.58219631,-6.54257454
16.14,-6.03339044,4.55829257,91.17168764,0.3189552,0.97125678,0.4267608,20.02280737,-7.93107356,-3.38241811,27.90779904,0.48708298,-6.06575516,2.93320907,-7.49994993,-5.2187304,8.17976536,-2.90871293,9.73038458,0.16982725,-5.00447771,12.02271841,-7.49994993,-18.23751764,-9.59176402,-6.65756173
16.144,-6.08691209,4.55491916,91.30934747,0.31863618,0.97093879,0.42265349,20.25832784,-7.95378517,-3.45753976,27.07852327,0.47260939,-6.11216641,2.99859006,-7.49995125,-5.51704312,8.25422924,-2.65563709,9.72444069,0.16972351,-4.82257869,11.89408316,-7.49995125,-18.30378993,-9.59388621,-6.77518431
16.148,-6.14668003,4.56521166,91.46793675,0.31829839,0.97062041,0.41853327,20.46749989,-7.99945861,-3.58464585,26.25817315,0.45829158,-6.1395536,3.12604232,-7.49995218,-5.83126106,8.3313039,-2.39506971,9.72259175,0.16969124,-4.63303284,11.77028818,-7.49995218,-18.3878034,-9.59751689,-6.89670144
16.152,-6.19400149,4.58915589,91.61827892,0.31799979,0.97028126,0.41437146,20.65170589,-8.02653099,-3.72548986,25.43158378,0.44386487,-6.16725156,3.27950214,-7.49995386,-6.15959465,8.38291659,-2.18202764,9.72801598,0.16978591,-4.42584286,11.76195546,-7.49995386,-18.48102433,-9.5865868,-7.0119566
16.156,-6.27430182,4.58597602,91.78816928,0.31768765,0.96990861,0.41023244,20.85175629,-8.09095286,-3.8418959,24.59100744,0.42919405,-6.2021215,3.40411979,-7.49995542,-6.45107762,8.47138323,-1.89894259,9.7506139,0.17018032,-4.26242014,11.64788822,-7.49995542,-18.55744463,-9.61367493,-7.12156268
16.16,-6.32255568,4.61880271,91.92452534,0.31739868,0.96954896,0.40604179,21.01780513,-8.11183365,-3.96452755,23.77768901,0.41499896,-6.26279927,3.51116106,-7.49995583,-6.80105072,8.52320989,-1.70730039,9.73255781,0.16986518,-4.06735294,11.60975329,-7.49995583,-18.65787299,-9.60134659,-7.23434545
16.164,-6.4021906,4.65963557,91.9876724,0.3172616,0.96909976,0.40183882,21.21526838,-8.12025947,-3.94519508,23.02631893,0.40188508,-6.2836043,3.52514655,-7.49995293,-7.14582758,8.5949138,-1.7074849,9.74592788,0.17009853,-3.79232351,11.81784899,-7.49995293,-18.76037803,-9.65609719,-7.28796013
16.168,-6.47658839,4.65633857,92.14910513,0.31697702,0.96866835,0.3976224,21.3915791,-8.1795324,-4.06692074,22.18980663,0.38728519,-6.32665456,3.69520971,-7.49995072,-7.44513221,8.66939986,-1.43391545,9.7575639,0.17030162,-3.65958585,11.68905814,-7.49995072,-18.82889045,-9.67351767,-7.40982736
16.172,-6.60110858,4.6138685,92.37354694,0.31662616,0.96815003,0.39346717,21.63007693,-8.31146931,-4.19300561,21.44035916,0.37420486,-6.31956192,3.83115995,-7.49994824,-7.69957745,8.79405237,-1.01918179,9.77657811,0.17063348,-3.50196262,11.54127083,-7.49994824,-18.87018222,-9.73569686,-7.60201773
16.176,-6.6195444,4.70497913,92.58395811,0.31629551,0.96780763,0.38918674,21.65560638,-8.33712209,-4.50242129,20.58135872,0.35921247,-6.37922143,4.06297302,-7.49994585,-8.10643854,8.78643382,-0.81224,9.79507913,0.17095638,-3.3326427,11.51460712,-7.49994585,-19.04702915,-9.66281695,-7.75551012
16.18,-6.68791407,4.72490078,92.70516196,0.31610861,0.96729281,0.38492556,21.81217735,-8.36268952,-4.56999179,19.79547556,0.34549623,-6.43055825,4.16938266,-7.4999453,-8.4238307,8.83704812,-0.69505118,9.82930147,0.17155367,-3.11906627,11.59508286,-7.4999453,-19.13358551,-9.68584328,-7.83785603
16.184,-6.82365714,4.6875981,92.79565232,0.31600956,0.96663042,0.38069167,22.10046522,-8.43754714,-4.50646704,19.1466089,0.33417137,-6.41696331,4.15474188,-7.49994454,-8.67444119,8.9599243,-0.6081817,9.86667585,0.17220598,-2.92711003,11.72172452,-7.49994454,-19.16007689,-9.80705059,-7.92170866
16.188,-6.84168295,4.65202881,92.9665835,0.31569919,0.96605513,0.37633899,22.26263485,-8.45553767,-4.72868547,18.31445222,0.31964749,-6.50600631,4.38004011,-7.49994312,-8.92580589,8.96208463,-0.41091783,9.93323835,0.17336771,-2.67819143,11.67905015,-7.49994312,-19.15692806,-9.75693474,-8.00267727
16.192,-6.94222399,4.72253036,93.08792211,0.31557845,0.96552319,0.37207778,22.37144593,-8.5015454,-4.72047813,17.60638402,0.30728937,-6.50156973,4.44828498,-7.49994143,-9.30372621,9.0417037,-0.27347745,9.94893652,0.1736417,-2.54541774,11.69921658,-7.49994143,-19.33148996,-9.80522401,-8.11445799
16.196,-7.01249493,4.7471259,93.33608868,0.31526568,0.96496205,0.36782129,22.47324003,-8.59102517,-4.93600102,16.8634324,0.29432242,-6.50192076,4.67920938,-7.49993978,-9.61600771,9.0844572,0.08032378,10.02121103,0.17490313,-2.34772307,11.56565822,-7.49993978,-19.45146231,-9.78757366,-8.3210299
16.2,-7.0795875,4.76099365,93.49859675,0.31505894,0.96434432,0.36347814,22.60924701,-8.64716229,-5.07406472,16.15245676,0.28191355,-6.48824934,4.93442205,-7.49994147,-9.92193328,9.12834049,0.26396427,10.07905029,0.17591261,-2.16101335,11.54870654,-7.49994147,-19.53273116,-9.78723543,-8.42877333
16.204,-7.15534637,4.75120953,93.66067676,0.31486917,0.96366531,0.35914459,22.7846065,-8.70700149,-5.16879689,15.48676327,0.27029501,-6.5019535,5.08168285,-7.49994324,-10.20271101,9.18097913,0.46749024,10.13992166,0.17697502,-1.95753945,11.51498729,-7.49994324,-19.59420066,-9.80795636,-8.53883478
16.208,-7.21686591,4.75110994,93.81663043,0.31467964,0.96297918,0.3547929,22.94096309,-8.75156033,-5.2608279,14.82313677,0.25871254,-6.51578075,5.22868677,-7.49994496,-10.49814672,9.22228543,0.6743202,10.19172985,0.17787924,-1.75439262,11.43451332,-7.49994496,-19.65880186,-9.80077984,-8.66666644
16.212,-7.28162276,4.72653173,93.97773862,0.31449617,0.96224248,0.35040936,23.13495747,-8.80385876,-5.35159144,14.21291327,0.24806213,-6.51494621,5.35936795,-7.49994651,-10.76998663,9.26509421,0.87246002,10.24590148,0.17882472,-1.55522061,11.36284217,-7.49994651,-19.68624987,-9.80153542,-8.80387321
16.216,-7.33130331,4.70348884,94.10197294,0.31433205,0.96149315,0.34598087,23.30647488,-8.82829421,-5.38530328,13.56533486,0.23675976,-6.53854386,5.43302975,-7.49994865,-11.03449968,9.29251955,1.00881543,10.31704383,0.18006638,-1.3507259,11.37417292,-7.49994865,-19.71834641,-9.79619285,-8.8868182
16.22,-7.40465376,4.69467263,94.26144483,0.31412706,0.96076238,0.34160083,23.45021266,-8.89183951,-5.45293347,12.92977519,0.22566715,-6.55897105,5.58388179,-7.49995026,-11.31789213,9.34829907,1.26654692,10.38907536,0.18132357,-1.15721152,11.21489748,-7.49995026,-19.77686284,-9.8010376,-8.97608201
16.224,-7.46133192,4.67778695,94.40720205,0.31394723,0.96000584,0.33713688,23.60535777,-8.93363724,-5.51345829,12.32270494,0.21507177,-6.57751008,5.66452379,-7.49995174,-11.59960506,9.37935121,1.44888623,10.45654569,0.18250115,-0.95414316,11.15506374,-7.49995174,-19.80799399,-9.79667703,-9.07171989
16.228,-7.55504103,4.59586909,94.54910015,0.31372742,0.95915236,0.33270256,23.84701018,-9.02504845,-5.52982233,11.77326307,0.2054822,-6.60439673,5.72452964,-7.49995217,-11.81271533,9.47334593,1.76172362,10.50780032,0.18339571,-0.83221062,10.84657817,-7.49995217,-19.78253906,-9.82106862,-9.18471637
16.232,-7.57874814,4.61121689,94.63930646,0.31361635,0.95837794,0.32816407,23.95284941,-9.00501656,-5.52889265,11.16561327,0.19487671,-6.64656108,5.71841232,-7.49995406,-12.11551417,9.4571237,1.77502895,10.60882434,0.18515891,-0.53570412,11.0358129,-7.49995406,-19.83159181,-9.78854506,-9.22181173
16.236,-7.6354305,4.60128517,94.77034183,0.31344016,0.95758245,0.32364233,24.08076602,-9.04609985,-5.57010348,10.5938801,0.18489809,-6.67765282,5.7458092,-7.49995564,-12.39794519,9.48341991,1.93340833,10.69711898,0.18669995,-0.32627919,10.99192554,-7.49995564,-19.8669827,-9.77504884,-9.31551687
16.24,-7.6935004,4.57035224,94.90484089,0.31324672,0.95676526,0.31909274,24.23720319,-9.09286076,-5.59215959,10.06824233,0.17572398,-6.71012428,5.70729459,-7.49995684,-12.66655063,9.51467343,2.12438014,10.76872595,0.18794972,-0.14261539,10.88487513,-7.49995684,-19.8728366,-9.76317029,-9.42198928
16.244,-7.75031487,4.54831879,94.99166606,0.31311894,0.955922,0.31449597,24.38549895,-9.1167692,-5.57137665,9.5528829,0.16672926,-6.7183915,5.63763422,-7.49995914,-12.93243405,9.53372539,2.19331779,10.86827954,0.18968726,0.09173883,11.02329765,-7.49995914,-19.8866912,-9.764417,-9.43194912
16.248,-7.84173643,4.47104173,95.09719516,0.31295067,0.95503728,0.30989891,24.59528423,-9.18804255,-5.50914612,9.07543652,0.15839625,-6.75113488,5.50726147,-7.49996049,-13.16552988,9.61939205,2.43999841,10.90931573,0.19040348,0.13289319,10.63139892,-7.49996049,-19.83865055,-9.80814311,-9.48758087
16.252,-7.8767695,4.52047208,95.21787512,0.31283172,0.95425857,0.30527546,24.63815981,-9.19895802,-5.58709414,8.58363205,0.14981264,-6.7767988,5.42628785,-7.49996259,-13.49033776,9.57251476,2.4427429,11.05508353,0.19294761,0.48315775,11.12089754,-7.49996259,-19.9349278,-9.76458556,-9.51332388
16.256,-7.92616588,4.48970048,95.31160277,0.31268825,0.9534069,0.3006032,24.7778636,-9.22261602,-5.55104192,8.12798455,0.14186009,-6.79060379,5.25346331,-7.49996436,-13.75291659,9.58141955,2.5346717,11.14297937,0.19448168,0.6545131,11.15824608,-7.49996436,-19.92414976,-9.75107579,-9.57890604
16.26,-7.99254904,4.46887287,95.42296015,0.31255235,0.95256326,0.29591584,24.90091477,-9.26786622,-5.53776312,7.70639448,0.13450196,-6.80503433,5.06868139,-7.49996518,-14.0285101,9.59759943,2.65786263,11.23095575,0.19601716,0.8141768,11.19425046,-7.49996518,-19.93529077,-9.75532418,-9.63696129
16.264,-8.05454759,4.43972095,95.53432751,0.31242675,0.95170991,0.29120025,25.0259826,-9.31270096,-5.51919738,7.30598375,0.12751347,-6.81501971,4.85749211,-7.49996649,-14.29059032,9.60719168,2.77174913,11.33104039,0.19776396,0.98269178,11.26380777,-7.49996649,-19.93604784,-9.75919657,-9.6781522
16.268,-8.11696761,4.41524271,95.63811619,0.31232252,0.9508507,0.28645641,25.14821319,-9.35285439,-5.49006308,6.93629772,0.12106123,-6.81926769,4.65031008,-7.49996781,-14.55522567,9.60875082,2.86454247,11.43822166,0.19963463,1.1528993,11.3802954,-7.49996781,-19.94171462,-9.75863928,-9.70893066
16.272,-8.16776312,4.3854094,95.76767304,0.31220637,0.95000218,0.28168014,25.2568483,-9.39565691,-5.5112072,6.58335639,0.11490124,-6.79322073,4.47252202,-7.49997018,-14.81474649,9.58929694,2.96885188,11.54424161,0.20148503,1.30909155,11.5103842,-7.49997018,-19.94000606,-9.74185682,-9.78952802
16.276,-8.22959946,4.32976456,95.88404384,0.31211688,0.94912347,0.27685283,25.38427401,-9.44146378,-5.46667494,6.24269445,0.10895557,-6.75815241,4.17535784,-7.49997116,-15.04316405,9.5856804,3.06863071,11.66402213,0.20357559,1.45812192,11.62756572,-7.49997116,-19.91077208,-9.75216047,-9.81704248
16.28,-8.27676256,4.29648187,96.03929352,0.31199454,0.94831229,0.27202384,25.48109017,-9.49325552,-5.52287761,5.93888114,0.10365303,-6.74374171,3.96465692,-7.4999726,-15.30004408,9.55504266,3.23092572,11.76615202,0.20535809,1.56620411,11.66307822,-7.4999726,-19.91138577,-9.72313704,-9.9391169
16.284,-8.33600973,4.23434649,96.14958102,0.3119337,0.94742943,0.26715801,25.61975765,-9.53936747,-5.48362378,5.67631638,0.09907041,-6.70679456,3.73822526,-7.49997438,-15.5206222,9.54330021,3.30802126,11.88292801,0.20739622,1.68519604,11.81306405,-7.49997438,-19.87376146,-9.72995044,-9.98518129
16.288,-8.4404721,4.13035348,96.38731791,0.31169413,0.94661012,0.26234722,25.77473884,-9.70399106,-5.57608468,5.45018402,0.09512366,-6.62847369,3.56651842,-7.49997505,-15.71646409,9.58924664,3.76241524,11.96776716,0.20887694,1.64586761,11.36855825,-7.49997505,-19.8301831,-9.75105873,-10.17640759
16.292,-8.41271976,4.1003842,96.4556287,0.31173435,0.94574907,0.25732113,25.83982002,-9.63060051,-5.5468999,5.17146169,0.09025903,-6.61275346,3.27019042,-7.49997668,-15.94616501,9.45258036,3.58063262,12.13028929,0.21171349,1.89460418,12.0163542,-7.49997668,-19.78618993,-9.67246339,-10.16551691
16.296,-8.48690106,3.99612566,96.65006596,0.31160457,0.94490956,0.25237831,25.97970657,-9.73926098,-5.61278093,4.9757732,0.08684363,-6.51270545,3.05567549,-7.49997778,-16.1310985,9.45316116,3.87523513,12.2344348,0.21353117,1.88202011,11.81674452,-7.49997778,-19.71246692,-9.68863267,-10.29815261
16.3,-8.47790839,3.95665155,96.76991368,0.31157433,0.94406887,0.24735471,26.03642513,-9.71878411,-5.63465079,4.75671015,0.08302025,-6.45476056,2.88177969,-7.49997875,-16.35325708,9.33904845,3.83564163,12.39865402,0.21639734,2.06703047,12.21665046,-7.49997875,-19.68211112,-9.6069777,-10.37354422
16.304,-8.49795685,3.8619724,96.92106148,0.31148361,0.94320385,0.2423234,26.14236386,-9.75132805,-5.65159866,4.57209424,0.0797981,-6.32809964,2.65393522,-7.49998016,-16.52386671,9.27653889,3.96510698,12.55108408,0.21905774,2.15631914,12.29217966,-7.49998016,-19.59264901,-9.56584641,-10.42279975
16.308,-8.56354719,3.76945409,97.08520443,0.31139188,0.94239692,0.23731663,26.2500484,-9.83711554,-5.66833514,4.43452589,0.07739708,-6.25251978,2.47832161,-7.49998058,-16.72949765,9.27306637,4.22646669,12.63111985,0.22045463,2.0762272,12.04868269,-7.49998058,-19.5320185,-9.56864756,-10.55706997
16.312,-8.51539422,3.72819884,97.19205728,0.31137981,0.94156771,0.23215022,26.26558581,-9.77619468,-5.72494579,4.24340408,0.07406137,-6.12357191,2.40049683,-7.49998173,-16.94040054,9.11052649,4.1177048,12.80693334,0.22352315,2.22579333,12.54782954,-7.49998173,-19.48326394,-9.44189357,-10.59801572
16.316,-8.52967974,3.63669357,97.37028786,0.31127874,0.94075346,0.22702902,26.33722257,-9.82000365,-5.81091955,4.1277595,0.07204299,-6.04676946,2.22413809,-7.49998247,-17.134331,9.03376753,4.28808848,12.91887217,0.22547686,2.24020913,12.51727416,-7.49998247,-19.40240403,-9.38358869,-10.71710883
16.32,-8.57287434,3.49188941,97.51246088,0.31117388,0.93987374,0.22188349,26.45759563,-9.88551373,-5.76819067,4.00959392,0.06998062,-5.93871776,2.07990146,-7.49998284,-17.27554534,9.02442382,4.49329533,13.02992345,0.22741507,2.19562868,12.26751719,-7.49998284,-19.26601172,-9.38025042,-10.80490117
16.324,-8.56464435,3.41488146,97.68832704,0.311076,0.9390845,0.21665805,26.45686356,-9.90491628,-5.86692711,3.865571,0.06746694,-5.8032447,2.00383128,-7.49998317,-17.48096782,8.91547814,4.66302326,13.14532369,0.22942918,2.13268553,12.24292325,-7.49998317,-19.18166748,-9.28358175,-10.9249731
16.328,-8.52042302,3.34663556,97.797204,0.31109004,0.9382656,0.21135629,26.45766,-9.84956794,-5.90355248,3.74773801,0.06541037,-5.71447568,1.88444402,-7.49998377,-17.67804454,8.75839563,4.54677299,13.29070612,0.23196658,2.2209911,12.68937263,-7.49998377,-19.09738466,-9.17512874,-10.95293229
16.332,-8.50599139,3.25339973,97.95571768,0.3110088,0.93746592,0.20604569,26.45257557,-9.8570029,-5.97461784,3.63233743,0.06339625,-5.59195816,1.85255513,-7.49998458,-17.86958576,8.64745005,4.64896701,13.40345219,0.23393437,2.1836455,12.73216708,-7.49998458,-18.99399575,-9.08723402,-11.03917899
16.336,-8.48951593,3.15125346,98.10253796,0.31094419,0.93665496,0.20069553,26.44616092,-9.85944547,-6.01384385,3.5300907,0.06161171,-5.47876015,1.791424,-7.49998532,-18.05264556,8.53615326,4.72966493,13.51323277,0.2358504,2.12892573,12.78281184,-7.49998532,-18.87630338,-8.9990054,-11.12172705
16.34,-8.47493931,3.05118408,98.23682023,0.31090663,0.935842,0.19528832,26.42457431,-9.85601307,-6.03643886,3.44017434,0.06004237,-5.35914028,1.74490361,-7.49998604,-18.24391719,8.42582376,4.79426641,13.61348832,0.23760019,2.06032753,12.8421395,-7.49998604,-18.75521195,-8.91932241,-11.18639981
16.344,-8.48778427,2.91432873,98.39012464,0.31083204,0.93502823,0.18985718,26.42862979,-9.89666794,-6.04699409,3.37621381,0.05892605,-5.23858191,1.69149134,-7.49998659,-18.40956661,8.35587051,4.95951056,13.69245278,0.23897838,1.92098681,12.70338129,-7.49998659,-18.60125375,-8.87105911,-11.2716049
16.348,-8.47924111,2.82113848,98.50160223,0.31085457,0.93421965,0.184349,26.37612614,-9.88555999,-6.06150864,3.31656934,0.05788505,-5.14077314,1.66268011,-7.49998715,-18.61687966,8.24072448,4.95562197,13.77258965,0.24037704,1.80975369,12.86642253,-7.49998715,-18.47823292,-8.80888387,-11.31115195
16.352,-8.43935339,2.74128666,98.60264684,0.31087414,0.93341669,0.17876496,26.28267128,-9.83584594,-6.04466144,3.25190714,0.05675649,-4.97202207,1.63839166,-7.49998769,-18.83348385,8.09475529,4.92731631,13.86917538,0.24206277,1.74621938,13.02371438,-7.49998769,-18.35529071,-8.70622494,-11.33595728
16.356,-8.42830907,2.63183779,98.72686074,0.31085327,0.93262143,0.17315247,26.20513689,-9.83246557,-6.0607527,3.2168608,0.05614481,-4.82537226,1.62294055,-7.49998833,-19.02717875,7.97987267,4.97526766,13.94980015,0.24346994,1.58360772,13.08548364,-7.49998833,-18.20945859,-8.63641832,-11.37963519
16.36,-8.41960073,2.52554647,98.8398722,0.31091099,0.93182519,0.16748237,26.11115291,-9.81752027,-6.05443892,3.1962133,0.05578445,-4.66391376,1.61302395,-7.49998894,-19.22659099,7.85928231,4.99316567,14.02131256,0.24471807,1.42529983,13.18719947,-7.49998894,-18.04901766,-8.57891631,-11.40538577
16.364,-8.41936695,2.4009132,98.94434245,0.31092762,0.93101181,0.16176503,26.02569144,-9.81413873,-6.00617417,3.21083682,0.05603967,-4.4958014,1.54416968,-7.49998951,-19.40788216,7.75880104,5.02616816,14.09692129,0.24603769,1.22173893,13.23677188,-7.49998951,-17.87915811,-8.53090042,-11.44068571
16.368,-8.44160965,2.25496225,99.05014356,0.31094541,0.93020419,0.15601252,25.94524954,-9.83389262,-5.92286044,3.24099576,0.05656605,-4.33211469,1.43995977,-7.49998982,-19.56969754,7.69293639,5.13622389,14.16875433,0.24729141,0.97892792,13.13618128,-7.49998982,-17.68709344,-8.51385684,-11.46153278
16.372,-8.44816481,2.12832452,99.18574323,0.31096308,0.92941935,0.15019209,25.81698622,-9.84686374,-5.92370073,3.29330324,0.05747898,-4.13356744,1.38878097,-7.49999002,-19.7483272,7.58300418,5.21381745,14.24081325,0.24854908,0.70150275,13.1447905,-7.49999002,-17.50503599,-8.47125352,-11.54208678
16.376,-8.40559604,2.03238616,99.29627833,0.31104586,0.92863634,0.14427836,25.61982489,-9.78679395,-5.92926329,3.29745462,0.05755144,-3.98410952,1.29857725,-7.49999014,-19.93231432,7.40138067,5.16483138,14.36715352,0.25075413,0.52439136,13.42401119,-7.49999014,-17.33092152,-8.37108097,-11.55003881
16.38,-8.44879144,1.86874106,99.43531407,0.31103817,0.92785128,0.13836953,25.50482373,-9.84241657,-5.86777182,3.40791559,0.05947935,-3.77887987,1.22312048,-7.49999013,-20.07162711,7.3452557,5.32951135,14.44027344,0.25203032,0.15209911,13.27581467,-7.49999013,-17.10701301,-8.37570526,-11.64110935
